"Year","Property_Name","Portfolio_Manager_ID","Street_Address","City","Province","Postal_Code","Country","Property_Type_Raw","GFA_sqft","Weekly_Operating_Hours","Electric_Grid_kWh","Natural_Gas_m3","Total_Energy_ekWh","EUI_ekWh_sqft","Total_GHG_kg","GHG_Intensity_kg_sqft"
2017,"Dufferin St Clair",35000316,"1625 Dufferin St.","Toronto","Ontario","M6H 3L9","Canada","Public libraries",11208,70,108205.928751,17816.588709,298487.09616312,26.6316110067024,36281.579556258,3.2371145214363
2017,"East York Civic Centre",34999114,"850 Coxwell Ave","Toronto","Ontario","M4C 5R1","Canada","Administrative offices and related facilities, including municipal council chambers",67544,70,1789712.880129,104399.566785,2904700.2533928,43.0045637420467,234556.112516436,3.47264172267612
2017,"Eastview Neighbourhood Comm Ctr",34999208,"86 Blake St","Toronto","Ontario","M4J 3C9","Canada","Community centres",25510,100,342962.810824,27415.050909,635755.55453212,24.921817112196,59180.606201845,2.3198983222989
2017,"Evelyn Gregory",35000321,"120 Trowell Ave","Toronto","Ontario","M6M 1L7","Canada","Public libraries",6200,70,80490.468504,13247.891031,221977.94471508,35.8028943088839,26978.517572127,4.35137380195597
2017,"Fairbank Memorial CC",34999214,"2213 Dufferin St","Toronto","Ontario","M6E 3S2","Canada","Parking garages",40,168,25895.887252,0,25895.887252,647.3971813,492.021857788,12.3005464447
2017,"Fairbank Memorial R.C.",34999214,"2213 Dufferin St","Toronto","Ontario","M6E 3S2","Canada","Community centres",19364,100,258763.016717,39790.945121,683730.31060928,35.3093529544144,81354.902895064,4.20134801151952
2017,"Fire Academy",34999302,"895 Eastern Ave","Toronto","Ontario","M4L 1A2","Canada","Fire stations and associated offices and facilities",61214,168,850405.151064,187895.647647,2857130.66793396,46.6744644678335,377105.237000103,6.16044102656423
2017,"Fire Station 131",34999315,"3135 Yonge St","Toronto","Ontario","M4N 2K8","Canada","Fire stations and associated offices and facilities",5845,168,76962.802584,16945.332955,257938.9585434,44.1298474839008,34014.277855651,5.81938030036801
2017,"Fire Station 132",34999316,"476 Lawrence Ave. W","Toronto","Ontario","M5M 1C4","Canada","Fire stations and associated offices and facilities",7664,168,91107.257329,17140.004979,274162.51050472,35.7727701598017,34656.98745391,4.52204951120955
2017,"Fire Station 134",34999318,"16 Montgomery Ave","Toronto","Ontario","M4R 1C8","Canada","Fire stations and associated offices and facilities",7126,168,41916.379894,13754.851658,188818.19560144,26.4970804941678,27219.481253004,3.81974196646141
2017,"Fire Station 135 - OLD",34999320,"641 Eglinton Ave W","Toronto","Ontario","M5N 1C5","Canada","Fire stations and associated offices and facilities",10592,168,32630.093569,25067.325945,300349.1346616,28.3562249491692,48774.304918156,4.60482486009781
2017,"Fire Station 224",34999335,"1313 Woodbine Ave","Toronto","Ontario","M4C 4E9","Canada","Fire stations and associated offices and facilities",3767,168,58792.835817,11637.272581,183078.90698208,48.6007186042156,23472.264508624,6.23102323032227
2017,"Fire Station 227",34999338,"1904 Queen St E","Toronto","Ontario","M4L 1H4","Canada","Fire stations and associated offices and facilities",10484,168,72581.926376,19114.944706,276729.53583608,26.3954154746356,38098.86538137,3.63400089482736
2017,"Fire Station 311",34999349,"20 Balmoral Ave","Toronto","Ontario","M4V 1J4","Canada","Fire stations and associated offices and facilities",12755,168,47248.648626,14600.884146,203186.09130528,15.9299169976699,28946.02276836,2.26938634013014
2017,"Fire Station 312",34999350,"34 Yorkville Ave","Toronto","Ontario","M4W 1L4","Canada","Fire stations and associated offices and facilities",9806,168,108098.219054,25288.982206,378184.54901408,38.5666478700877,50634.000979752,5.16357342236916
2017,"Fire Station 314",34999352,"12 Grosvenor St","Toronto","Ontario","M4Y 1A8","Canada","Fire stations and associated offices and facilities",11937,168,50866.472308,24241.851517,309769.44650956,25.9503599321069,47535.059738009,3.98216132512432
2017,"Fire Station 322",34999355,"256 Cosburn Ave","Toronto","Ontario","M4J 2M1","Canada","Fire stations and associated offices and facilities",7535,168,47289.372,15249.634115,210155.4643482,27.8905725744127,30193.045202915,4.00703984113006
